                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.48272,                0.41273,                0.96352,                0.91271,                0.86296,                0.95237,                0.80267,                0.75095,                0.53681,                0.99408,             7.5857e-05,             7.5857e-05,             7.5857e-05
                    158,                0.48663,                0.42762,                0.96035,                0.91615,                0.86163,                0.95195,                 0.8109,                0.69933,                0.51509,                   0.97,             7.4209e-05,             7.4209e-05,             7.4209e-05
                    159,                0.48902,                0.42865,                 0.9647,                0.92523,                0.86402,                 0.9483,                0.78933,                0.74932,                 0.5713,                0.99629,             7.2561e-05,             7.2561e-05,             7.2561e-05
                    160,                0.47753,                0.41511,                0.95954,                0.92996,                0.87568,                0.95131,                0.79848,                0.73224,                0.52871,                0.98607,             7.0912e-05,             7.0912e-05,             7.0912e-05
                    161,                0.49087,                0.43595,                0.96729,                0.91772,                0.88027,                0.95615,                0.80088,                0.74391,                0.54654,                  0.998,             6.9264e-05,             6.9264e-05,             6.9264e-05
                    162,                0.48326,                0.43379,                0.96054,                0.93579,                0.86464,                0.95926,                 0.7958,                0.76642,                0.53533,                 1.0076,             6.7616e-05,             6.7616e-05,             6.7616e-05
                    163,                0.48017,                0.41834,                0.95736,                0.91767,                0.87576,                0.95919,                0.80527,                0.74827,                0.52993,                0.98834,             6.5967e-05,             6.5967e-05,             6.5967e-05
                    164,                0.47934,                0.41427,                0.95756,                0.93417,                0.86206,                0.95848,                0.81406,                0.74064,                0.53649,                 0.9846,             6.4319e-05,             6.4319e-05,             6.4319e-05
                    165,                0.47945,                0.40932,                0.95688,                0.92546,                0.86116,                0.95832,                0.80836,                0.74359,                0.54482,                0.98898,             6.2671e-05,             6.2671e-05,             6.2671e-05
                    166,                0.47306,                0.41397,                0.95435,                0.94226,                0.85347,                0.95063,                0.79682,                  0.763,                0.55753,                0.99849,             6.1022e-05,             6.1022e-05,             6.1022e-05
                    167,                 0.4735,                0.41471,                0.95679,                0.91467,                0.87217,                0.95795,                0.79999,                0.77169,                0.55709,                 1.0107,             5.9374e-05,             5.9374e-05,             5.9374e-05
                    168,                0.47443,                0.41696,                0.95656,                0.89754,                0.89261,                0.95761,                0.80579,                0.75708,                0.55271,                0.99976,             5.7726e-05,             5.7726e-05,             5.7726e-05
                    169,                0.47943,                0.42413,                0.95683,                0.92209,                0.87609,                0.95896,                 0.8048,                0.77445,                0.57374,                 1.0099,             5.6077e-05,             5.6077e-05,             5.6077e-05
                    170,                0.47214,                0.39852,                0.96123,                0.91178,                0.87552,                  0.963,                0.80927,                0.74584,                0.56323,                 0.9905,             5.4429e-05,             5.4429e-05,             5.4429e-05
                    171,                0.46904,                0.40407,                0.96063,                0.88935,                0.89344,                0.96891,                0.81104,                0.75849,                0.54555,                0.99573,             5.2781e-05,             5.2781e-05,             5.2781e-05
                    172,                0.46471,                0.40352,                 0.9637,                0.91083,                0.87912,                0.96237,                0.80787,                0.76188,                0.53304,                 1.0043,             5.1132e-05,             5.1132e-05,             5.1132e-05
                    173,                0.46114,                0.39983,                0.95187,                0.90828,                0.87694,                0.95787,                0.81182,                0.72248,                0.53751,                0.97838,             4.9484e-05,             4.9484e-05,             4.9484e-05
                    174,                0.47165,                0.40601,                0.95883,                0.90729,                0.87731,                0.95922,                0.80341,                0.77473,                0.54182,                 1.0084,             4.7835e-05,             4.7835e-05,             4.7835e-05
                    175,                0.46915,                0.40346,                0.95828,                0.91415,                0.87355,                0.95936,                0.80333,                0.76599,                0.53291,                 0.9992,             4.6187e-05,             4.6187e-05,             4.6187e-05
                    176,                0.46196,                0.38183,                0.95096,                0.92419,                0.86451,                0.95781,                0.80888,                0.74401,                0.53161,                 0.9934,             4.4539e-05,             4.4539e-05,             4.4539e-05
                    177,                0.46514,                 0.3898,                0.95672,                0.91254,                0.86994,                0.95332,                0.79816,                0.76947,                0.55016,                 1.0105,              4.289e-05,              4.289e-05,              4.289e-05
                    178,                0.46909,                0.39892,                 0.9595,                0.87209,                0.89375,                0.96318,                0.81481,                0.74189,                0.55554,                0.99015,             4.1242e-05,             4.1242e-05,             4.1242e-05
                    179,                 0.4691,                0.39702,                0.95843,                0.91503,                0.86808,                0.96402,                0.81274,                0.75334,                0.53996,                 0.9999,             3.9594e-05,             3.9594e-05,             3.9594e-05
                    180,                0.45933,                0.39645,                 0.9521,                0.94122,                0.86431,                0.95703,                0.80223,                0.75416,                0.52768,                0.99957,             3.7945e-05,             3.7945e-05,             3.7945e-05
                    181,                0.45819,                0.38977,                 0.9505,                 0.9219,                 0.8636,                0.95759,                0.80374,                0.74806,                0.54542,                0.99614,             3.6297e-05,             3.6297e-05,             3.6297e-05
                    182,                0.45918,                0.39944,                0.95458,                0.90804,                0.87312,                0.95638,                0.79737,                0.77165,                0.54433,                 1.0124,             3.4649e-05,             3.4649e-05,             3.4649e-05
                    183,                0.45117,                0.38384,                0.94553,                0.92898,                0.86357,                 0.9564,                 0.8017,                0.75496,                0.53939,                 1.0042,                3.3e-05,                3.3e-05,                3.3e-05
                    184,                0.45426,                0.38928,                0.95456,                0.93592,                0.85158,                0.95695,                 0.8023,                0.75919,                0.52741,                 1.0038,             3.1352e-05,             3.1352e-05,             3.1352e-05
                    185,                0.45464,                0.38886,                0.94949,                0.89774,                0.88701,                0.95589,                0.79956,                0.74983,                0.51628,                 0.9979,             2.9704e-05,             2.9704e-05,             2.9704e-05
                    186,                0.45564,                0.38686,                0.95361,                0.89578,                0.88228,                0.95753,                0.80856,                0.74307,                0.51838,                0.99339,             2.8055e-05,             2.8055e-05,             2.8055e-05
                    187,                0.44994,                 0.3812,                 0.9539,                0.90157,                0.87637,                0.95231,                0.79579,                 0.7556,                0.52497,                 1.0005,             2.6407e-05,             2.6407e-05,             2.6407e-05
                    188,                0.45883,                0.38645,                0.94823,                0.90767,                0.86587,                0.94983,                0.79789,                0.73002,                0.52635,                0.98496,             2.4759e-05,             2.4759e-05,             2.4759e-05
                    189,                0.45392,                0.37837,                0.94863,                0.91197,                0.86228,                0.95148,                 0.8052,                0.73359,                0.53482,                0.98768,              2.311e-05,              2.311e-05,              2.311e-05
                    190,                0.43895,                0.36451,                0.94244,                0.87917,                0.88709,                0.95051,                0.80175,                0.74102,                0.55112,                0.99287,             2.1462e-05,             2.1462e-05,             2.1462e-05
                    191,                 0.3254,                0.21708,                0.85624,                0.92191,                0.86041,                0.94392,                0.78697,                0.74729,                0.55712,                0.99636,             1.9814e-05,             1.9814e-05,             1.9814e-05
                    192,                0.31765,                0.21474,                 0.8628,                0.91767,                 0.8621,                0.94735,                0.79204,                0.74488,                0.55448,                0.99524,             1.8165e-05,             1.8165e-05,             1.8165e-05
                    193,                0.32314,                0.21015,                0.86392,                0.92279,                0.86337,                0.95015,                0.79404,                0.74352,                0.55416,                0.99558,             1.6517e-05,             1.6517e-05,             1.6517e-05
                    194,                0.32053,                0.20999,                0.85846,                0.93269,                0.85719,                0.95081,                0.79391,                0.74461,                0.55503,                0.99394,             1.4868e-05,             1.4868e-05,             1.4868e-05
                    195,                0.31933,                0.20853,                0.86242,                0.93353,                0.85212,                0.95164,                0.80166,                0.73202,                0.54478,                0.98881,              1.322e-05,              1.322e-05,              1.322e-05
                    196,                0.31698,                0.20866,                 0.8564,                0.93228,                0.85322,                0.95269,                0.80019,                0.74772,                0.55106,                0.99871,             1.1572e-05,             1.1572e-05,             1.1572e-05
                    197,                0.31856,                0.20548,                 0.8537,                0.93465,                0.85812,                0.95246,                0.80177,                0.73475,                0.54698,                0.99305,             9.9234e-06,             9.9234e-06,             9.9234e-06
                    198,                0.31428,                0.20674,                0.85662,                 0.9363,                0.86379,                0.95047,                0.79966,                0.73026,                 0.5433,                0.98792,             8.2751e-06,             8.2751e-06,             8.2751e-06
                    199,                 0.3128,                0.20239,                0.85426,                0.93966,                0.86364,                0.94897,                0.79739,                0.73447,                0.54383,                0.99141,             6.6267e-06,             6.6267e-06,             6.6267e-06
                    200,                0.31218,                0.20473,                0.85618,                0.92894,                0.85551,                0.95035,                 0.7989,                0.73392,                0.54128,                0.99061,             4.9784e-06,             4.9784e-06,             4.9784e-06
